X	Y	Z
-142594	99033.6	-29.6923
-132306	81958.4	-30.4245
-115108	99930	-44.8872
-114168	92609.2	-42.9549
-107879	96473.1	-46.3136
-186210	229312	-50.1542
-191608	226061	-53.5012
-187189	223530	-49.3224
-150736	95799.4	-23.0968
-119311	200707	-50.8878
-116372	204542	-50.7877
-123421	208333	-49.5981
-220619	152826	-22.7955
-139478	95726	-30.5294
-124411	84435.2	-34.9548
-121306	80536	-35.4858
-130523	98136.4	-36.2922
-123867	99444.1	-39.9756
-129072	102743	-39.3086
-132148	87369	-32.2087
-105669	75732.3	-40.7203
-132565	93000.6	-33.6601
-127437	94421.2	-36.7545
-166146	102798	-13.1609
-158222	101607	-19.8198
-162620	99298.1	-15.0823
-153611	105804	-24.255
-148854	103026	-26.5417
-202006	120403	-2.72099
-210250	129574	-2.72099
-204482	138818	-16.3645
-198543	216567	-45.66
-193814	216294	-47.3602
-196411	222289	-47.8532
-213526	235090	-43.4091
-209324	230132	-45.0752
-207063	236309	-46.4576
-203026	144566	-21.0627
-202220	150318	-26.6832
-180317	202456	-48.6245
-177783	208016	-52.6314
-215584	156453	-27.6129
-206073	154664	-29.3325
-209435	162965	-36.4876
-158745	231363	-52.9735
-161909	236237	-50.3471
-162921	229027	-51.686
-173501	108149	-8.62394
-177133	111567	-9.96234
-209532	167978	-41.5435
-239508	166713	-26.0426
-236210	162158	-24.7792
-186549	182672	-47.567
-189561	177724	-47.5709
-220798	180807	-40.9697
-215908	177476	-41.5282
-192000	184633	-47.4922
-187719	192058	-50.6209
-212110	172279	-42.2852
-207648	176752	-46.4465
-226770	172678	-35.6968
-233306	178683	-35.5606
-235127	173773	-33.6653
-226472	178462	-38.1519
-225516	184173	-40.4526
-235246	195916	-38.8375
-239418	199078	-39.6027
-238245	191627	-37.1926
-257157	235966	-9.01976
-252336	232457	-12.7745
-268320	138370	-9.32377
-241227	171047	-29.7342
-275541	151506	-2.72099
-240051	175558	-32.8945
-244150	181760	-30.4453
-238495	181042	-34.6802
-240689	186389	-34.6515
-234180	183647	-36.8486
-245576	186434	-30.1122
-249017	169730	-2.72099
-243443	190863	-33.7691
-230514	187107	-38.8759
-233886	201331	-40.2215
-237215	206291	-40.1112
-244462	204686	-39.7443
-251704	206316	-30.691
-246478	195151	-33.0769
-244380	199688	-39.5804
-242059	243623	-18.0471
-240690	249643	-17.6615
-249203	248414	-12.9364
-240759	231583	-20.4417
-241756	226337	-19.989
-225753	202204	-42.5985
-232476	205875	-40.7965
-247407	208501	-37.0281
-255632	212469	-25.3574
-251252	216134	-34.0905
-246349	213204	-38.1899
-241782	209747	-39.799
-228346	191830	-40.0573
-229835	232091	-29.6278
-227820	237877	-30.9118
-238765	221912	-34.2245
-240095	216399	-40.3917
-235566	217205	-41.4504
-219638	192622	-43.4856
-214405	189779	-44.667
-250256	221826	-29.0325
-244433	221715	-32.9746
-249055	227478	-15.6615
-230076	196730	-40.0701
-224571	195402	-42.0936
-210737	217828	-47.8901
-208443	223798	-46.346
-214755	222768	-43.9575
-234255	212795	-40.7996
-228526	208526	-42.12
-228524	214508	-42.5781
-222264	215613	-44.5217
-224280	211516	-43.3618
-215734	229060	-40.606
-220716	225008	-36.232
-222883	236889	-35.4086
-233149	221120	-39.026
-232019	225435	-27.8848
-227672	226438	-31.1146
-237204	241003	-22.141
-231906	242543	-26.8594
-218789	270273	-4.45158
-221408	263386	-30.8437
-228660	221976	-38.2297
-224950	219306	-44.6393
-220610	203958	-44.0851
-219586	209295	-44.5981
-217741	216236	-45.7023
-221402	232077	-36.4937
-242005	237915	-19.1173
-238690	271584	-16.728
-235856	276259	-25.3211
-241287	276889	-15.9803
-229509	317449	-54.4967
-231561	313254	-52.4139
-230402	253772	-25.8857
-218174	235438	-39.3792
-233155	248619	-25.2329
-235715	253298	-21.0365
-237352	245966	-21.3396
-211095	239943	-46.3525
-207360	274621	-57.98
-212405	273951	-51.1603
-246541	234449	-16.5067
-256433	227865	-10.2657
-258273	223604	-14.302
-217301	240017	-40.5901
-219165	256393	-41.0844
-219039	249527	-40.2195
-212414	255136	-42.3151
-215093	259506	-42.8656
-248449	285557	-3.11219
-226690	258283	-27.9205
-234580	261083	-19.5349
-240419	255811	-16.4354
-240697	266029	-14.6021
-239753	260942	-15.6475
-202780	291408	-58.9454
-207006	295051	-61.0434
-210197	290474	-60.2282
-204064	278498	-57.677
-210655	280099	-65.8702
-252170	261664	-8.19189
-210395	245325	-47.9937
-205971	243381	-42.2355
-203576	247578	-46.1074
-246556	260757	-11.7634
-248085	256576	-11.0148
-207026	261951	-52.5671
-214155	264545	-46.8279
-230075	261262	-22.6755
-228567	265511	-19.448
-245512	252944	-13.7802
-252962	251282	-9.10639
-245161	265098	-12.7387
-214953	211778	-46.0895
-208984	213355	-47.9716
-204351	210005	-48.8186
-204794	215706	-48.1144
-202476	221575	-46.7665
-203221	227898	-48.686
-200849	234064	-47.3109
-202046	240562	-42.1155
-194823	238533	-57.4677
-220283	220264	-45.2014
-197083	229077	-48.7123
-199132	211237	-47.6142
-187475	240043	-57.5035
-191497	232740	-53.1155
-186457	234723	-52.0567
-213860	249190	-45.3315
-189292	256168	-54.3526
-193329	262469	-56.3665
-195630	258654	-55.419
-223798	190092	-41.963
-219881	198573	-44.294
-211728	201835	-47.1991
-215252	205992	-46.0158
-190436	212973	-42.9086
-206088	204158	-48.5656
-210600	208830	-47.4338
-204808	164490	-40.9063
-204712	169362	-46.0864
-164882	135847	-31.5059
-169028	132099	-27.0217
-164316	130333	-28.959
-200272	205998	-48.1441
-191814	206956	-44.1158
-193424	200996	-43.1067
-178475	196631	-47.3401
-186381	197334	-50.6088
-182686	194082	-48.9148
-169109	211698	-48.6069
-174334	211949	-57.1022
-171954	206990	-50.6991
-190396	219573	-49.4371
-184321	216236	-41.381
-180834	219723	-43.9346
-209706	265680	-53.2087
-185427	210948	-43.5819
-180545	212247	-51.7843
-189560	250909	-57.5368
-196470	246543	-53.5257
-191972	243293	-59.2796
-168308	236484	-54.8744
-173661	230472	-53.2069
-166293	232423	-53.0709
-182182	224466	-44.8442
-177219	226471	-46.4977
-177390	216194	-55.6568
-177306	236349	-55.8473
-179272	232339	-52.3282
-172839	236328	-54.0711
-182007	236116	-56.0983
-172148	224755	-49.0441
-214696	277926	-58.0884
-234564	267358	-18.1046
-266278	347977	-34.6983
-260088	344585	-40.6006
-196768	278530	-60.738
-197911	285736	-62.0342
-200429	281643	-61.9626
-201904	201047	-42.6206
-41353.2	160186	-55.2857
-36186.9	163811	-52.9773
-40787	166472	-56.5238
-141060	233738	-52.2425
-148150	236356	-46.244
-181137	245588	-56.2168
-179659	240146	-53.8338
-174829	240774	-52.6037
-186774	245749	-58.5849
-201047	266620	-56.6695
-193166	288041	-61.5701
-195396	292821	-62.7626
-201363	272862	-57.519
-208907	250744	-47.5992
-205627	255308	-52.2006
-197746	269916	-57.2669
-200284	298708	-60.1784
-196789	306144	-61.7983
-202784	304423	-62.2273
-206393	284864	-59.8718
-197880	263258	-57.1084
-172449	245025	-54.1667
-176446	250654	-55.6979
-156295	242308	-44.042
-147198	242323	-41.9003
-155149	247136	-47.3724
-183553	277389	-65.0139
-191375	283079	-61.3689
-190325	276363	-59.9715
-200053	259183	-56.4332
-193086	270151	-57.6818
-213331	285415	-65.6543
-236767	294819	-45.6409
-232863	287938	-47.8596
-229460	294417	-50.7552
-244148	272201	-12.1791
-199361	251602	-54.2974
-156732	110344	-23.4981
-111933	219042	-51.9479
-113409	212026	-53.8922
-106234	216267	-49.4679
-167971	222629	-48.9519
-166660	218130	-48.4479
-164303	213550	-49.8212
-154893	233569	-51.8276
-118875	219964	-48.4061
-123170	214179	-51.2855
-116436	216107	-53.1792
-153988	237915	-45.9458
-183704	250610	-62.7863
-194258	254416	-53.7968
-202315	286881	-59.167
-236832	281495	-31.1071
-222150	294749	-56.8087
-226915	288947	-52.1466
-222514	290190	-57.7339
-218050	306153	-58.5513
-216489	311165	-59.8879
-118177	277133	-53.3534
-118585	282854	-51.6878
-123767	280397	-55.4341
-194997	298126	-65.8728
-193592	302649	-62.8561
-250036	274572	-5.60273
-264843	265675	-2.72099
-184321	255577	-63.7037
-165985	240378	-55.4404
-179481	256855	-58.8009
-177856	264217	-62.7309
-183084	265394	-60.5934
-172511	264341	-59.4049
-168434	267799	-56.3594
-175013	272889	-65.2672
-188404	266029	-57.1685
-186141	260389	-60.9557
-160479	201715	-48.8138
-164786	206713	-49.071
-170040	201832	-48.876
-171973	216871	-51.9468
-147920	227672	-46.1167
-151807	230379	-49.8935
-175134	202876	-50.2325
-159781	218322	-52.7227
-248500	333933	-47.6042
-153571	258210	-60.4214
-157018	263145	-60.0242
-158303	257883	-56.0734
-141372	275651	-53.7004
-137168	281240	-51.3361
-188387	286758	-61.0918
-190755	293185	-62.0348
-251256	295202	-7.67247
-245119	291084	-4.11478
-246533	295609	-15.0371
-240688	285169	-15.5993
-246625	279366	-8.93458
-270596	268367	-2.72099
-167131	245604	-54.7804
-184388	270591	-61.1484
-188818	271974	-59.0625
-188589	201692	-49.3098
-174424	198480	-47.9199
-156191	224420	-53.4456
-163587	224288	-48.9073
-199520	294370	-60.7491
-216059	292933	-59.1797
-220248	300504	-57.7709
-207702	300587	-61.9267
-214417	302158	-60.1625
-207829	305819	-63.3276
-243891	299545	-26.6549
-226267	299599	-52.8527
-264750	354868	-41.2493
-235796	310258	-49.0404
-232605	303859	-49.8509
-229192	307516	-52.1598
-147306	222974	-48.2221
-153465	253467	-55.5816
-164418	262192	-52.1011
-164198	270758	-54.5849
-160867	244238	-49.0282
-164008	249948	-55.0934
-212282	297199	-59.9692
-189693	297718	-61.6652
-189518	305066	-60.4982
-184407	284184	-62.4721
-209003	310920	-62.2587
-232899	298517	-47.7273
-243352	307372	-31.4791
-238166	301486	-45.1761
-137329	242291	-54.4249
-140884	238256	-49.7898
-135155	237373	-62.0009
-142252	245770	-47.1949
-143927	216190	-48.3433
-143229	220771	-46.7752
-148148	218321	-51.9249
-113041	260074	-56.4
-117071	251277	-54.6024
-109360	256264	-55.2407
-216671	349463	-62.3052
-221048	350950	-59.9578
-220398	344708	-62.2127
-196195	311166	-61.4269
-200517	316969	-61.6278
-201227	310670	-63.7905
-220978	327725	-61.2032
-215866	325934	-60.3513
-213949	330999	-60.0859
-247577	348547	-47.7479
-246439	353328	-46.7971
-254679	350971	-48.4478
-258759	287672	-2.72099
-142438	226135	-48.8143
-136947	231860	-59.432
-205657	315203	-62.9791
-224632	305462	-54.9843
-210928	316527	-60.7041
-237698	336457	-54.718
-242627	339770	-54.1233
-242935	333654	-49.9782
-260107	330262	-21.8527
-266438	335566	-22.3706
-217551	316305	-59.4871
-219925	321817	-61.6612
-228731	327778	-58.8132
-234029	331786	-56.1342
-247989	362387	-51.1501
-250327	357325	-48.3017
-243068	359006	-50.6508
-225926	321756	-59.6672
-231428	321707	-55.653
-249493	315297	-19.4476
-218980	287288	-60.2295
-170182	251092	-57.5665
-158942	252324	-53.2818
-239202	314366	-46.7803
-234766	317334	-53.14
-238619	306314	-44.8194
-154478	219306	-56.7967
-239831	328375	-47.0959
-236748	323106	-52.2859
-267668	292489	-2.72099
-271395	334349	-15.9872
-274785	330861	-8.74352
-268194	330688	-11.7502
-159697	211246	-55.7404
-151393	214882	-57.6426
-131808	230251	-67.6502
-135809	226486	-53.7696
-129518	225377	-60.347
-129768	235234	-63.4619
-138717	221826	-45.7391
-246552	328712	-45.6988
-244482	315135	-34.9694
-128849	209276	-49.865
-134598	204765	-52.7983
-127332	203980	-46.2618
-131660	197936	-51.8813
-126149	198562	-49.1717
-122849	222205	-52.3562
-118758	227148	-53.997
-110332	249312	-51.7185
-128439	243066	-64.2614
-131929	250201	-59.3379
-136510	247605	-56.0044
-125423	238525	-60.7524
-119303	241327	-57.6388
-121924	245675	-62.5506
-158323	286595	-58.5936
-151716	284401	-53.4564
-153241	291354	-51.0729
-137019	252172	-57.4205
-141483	253265	-59.1029
-148397	249316	-50.5793
-138491	258176	-65.1987
-146627	284966	-50.22
-149219	288901	-49.8336
-147570	255495	-60.6527
-151635	262540	-63.8033
-133567	255205	-56.9336
-143776	260442	-66.5392
-239317	319113	-49.1229
-123389	229570	-67.6358
-133284	221442	-47.1384
-164815	256050	-52.4282
-147041	263981	-64.6279
-139485	263155	-68.3482
-145853	268647	-62.3655
-180137	273519	-60.7443
-131865	262650	-62.3677
-127164	257658	-55.0054
-246559	319416	-35.2725
-238901	353389	-53.2101
-278623	336222	-12.8099
-128025	269954	-50.2138
-125478	263954	-51.2459
-120537	269591	-50.258
-160119	267586	-58.1967
-153106	269723	-60.7033
-137340	286537	-52.0841
-142671	288217	-49.2069
-137484	267821	-62.1257
-114577	265144	-54.4042
-108866	264107	-59.4038
-132471	267630	-57.8502
-137293	272796	-54.3548
-126700	250817	-60.0834
-145283	273217	-58.4868
-148286	276710	-56.4961
-171420	277688	-64.9848
-166491	284169	-67.4969
-175764	281818	-59.6999
-122832	259872	-50.6093
-121861	250523	-58.0578
-99299.7	282252	-53.857
-98561.1	274819	-54.1612
-94811.2	278945	-56.7626
-113636	272520	-52.7576
-118133	258613	-51.4244
-92663.3	285522	-56.1184
-84684.8	286052	-57.1655
-89009.2	290834	-57.6279
-109456	274700	-52.3006
-124056	274425	-51.8485
-215282	320550	-61.7154
-115076	244139	-55.5177
-69290.6	260215	-47.8132
-68306.4	253712	-62.7454
-62413.4	256632	-62.8721
-126464	291768	-40.7496
-130976	294641	-36.8129
-131938	289379	-48.4338
-224826	331838	-59.3719
-219813	334407	-61.16
-247069	343220	-50.6997
-196106	352972	-61.9851
-200446	350867	-59.6918
-196286	345584	-60.9551
-242910	347005	-51.3338
-208211	328242	-61.1853
-209014	334557	-62.2858
-232930	354468	-56.9147
-236597	357695	-55.4673
-252997	337225	-46.3118
-256706	334362	-37.0957
-226757	343796	-60.2652
-229011	351228	-58.0412
-233243	348409	-57.7536
-238190	348492	-54.9529
-223652	339999	-60.7892
-224844	348313	-59.5864
-215835	341252	-63.5912
-228922	359023	-58.9444
-107022	260054	-54.1715
-99187.3	287827	-53.1328
-103311	265791	-55.2793
-103577	276128	-53.9093
-147999	315361	-58.1814
-140347	316536	-45.9282
-113420	280347	-49.525
-115693	287806	-47.3571
-107812	279119	-51.236
-94738.8	267045	-56.1397
-78905.9	280526	-57.7224
-72139.2	284936	-54.9074
-77538.9	287665	-54.3485
-102761	258758	-54.0081
-76995.5	261091	-47.5978
-82792	262659	-53.9586
-91420.5	273015	-54.7507
-89263.1	279496	-56.7627
-41350.4	295755	-45.8244
-109578	284470	-48.2544
-126842	285807	-51.5723
-102470	293696	-52.6543
-104744	287367	-51.9656
-121565	288465	-46.9737
-123035	296660	-31.0908
-138821	295000	-45.1474
-110008	292832	-49.2282
-137765	300046	-38.9611
-214892	336125	-62.2412
-206960	340203	-63.152
-126730	301621	-19.6028
-150966	308693	-56.4987
-143720	309568	-46.7534
-116582	294540	-41.6277
-200852	346061	-59.2909
-209309	345732	-63.5731
-137393	306128	-36.4182
-132620	299731	-30.9829
-153226	275051	-57.1352
-156016	282497	-55.7078
-204036	322829	-62.8097
-210861	322454	-60.5521
-194729	334106	-66.5404
-195367	327866	-63.0375
-189094	327814	-66.3506
-207278	319533	-62.7533
-191247	312211	-61.8503
-194392	317492	-58.7773
-226426	336234	-58.2226
-117977	300821	-32.5511
-186005	350400	-68.7886
-192752	348514	-63.6666
-187581	343573	-69.004
-214009	345586	-64.6956
-203031	335658	-61.8126
-201521	329086	-61.1574
-201673	340803	-62.7672
-198021	322454	-60.6159
-182525	325606	-68.9949
-185350	319347	-65.6763
-178608	319966	-62.9615
-129937	336161	-62.5749
-136133	336879	-68.5041
-132123	329860	-65.293
-157797	296673	-59.5116
-156003	303412	-64.4957
-163518	299417	-62.5823
-190967	355141	-68.9532
-176452	328811	-63.6145
-194395	341400	-65.4307
-197771	337900	-65.0564
-418104	1.02E+06	-66.588
-422727	1.02E+06	-66.2075
-424561	1.02E+06	-63.154
-242203	363858	-54.557
-255347	342057	-47.3242
-19530.8	190076	-45.8432
-22521.2	197352	-55.1832
-25379.5	191156	-50.4681
-105441	247076	-53.3998
-102233	251724	-56.2562
-83625.1	297922	-58.8974
-83979.8	291036	-59.9329
-160392	328818	-61.4717
-165403	334666	-66.7602
-128347	308070	-21.356
-132393	304879	-26.219
-95369.7	291890	-51.4128
-91517.3	295411	-53.4352
-98325.1	298991	-49.2894
-139356	311756	-41.8765
-185493	301295	-62.0857
-182589	305375	-64.1953
-134483	311481	-34.8262
-146240	305385	-49.5742
-150701	303397	-53.9338
-156411	308844	-65.1625
-182666	288541	-63.8848
-186574	291137	-62.0101
-205267	350709	-62.4992
-210964	353650	-64.3826
-222936	355170	-60.5533
-221043	362032	-63.3365
-261254	335487	-30.0025
-103717	339202	-50.8508
-359788	1.05E+06	-24.6105
-352392	1.05E+06	-19.1373
-251868	346152	-48.0696
-113055	237032	-50.8279
-120414	236374	-55.812
-107834	242259	-48.3217
-72627.8	278905	-57.3198
-99759.2	326799	-46.8048
-102405	322965	-51.3527
-112992	305973	-41.3109
-117610	308055	-32.3099
-154384	314915	-67.4821
-160353	312604	-62.7014
-162405	305663	-62.825
-165771	275679	-61.4648
-162859	291877	-63.9226
-232886	361518	-58.0217
-237465	362501	-56.1367
-208322	364644	-75.3666
-212585	360539	-65.0275
-231934	366104	-58.4703
-252874	369044	-51.2535
-244811	368040	-54.6655
-246238	372572	-55.4336
-239069	368717	-57.653
-253907	361600	-51.1319
-255712	356453	-48.5815
-260747	358219	-46.8689
-259895	352951	-45.1813
-273956	338483	-18.596
-258755	366067	-50.0741
-264173	362310	-44.9716
-269535	359901	-38.6965
-261578	340152	-35.3476
-269902	354034	-35.8752
-271446	348997	-30.9905
-84005.2	279213	-58.7075
-83484.5	273973	-58.021
-77587.5	274728	-58.9732
-88242.9	299476	-55.6572
-93546.7	304703	-50.9947
-93534.4	299838	-51.3624
-83761	269557	-58.693
-75426.3	255081	-55.3438
-79000.4	250359	-50.5815
-73175.8	249291	-57.8869
-87184.3	266754	-57.8384
-72714.1	271323	-63.3673
-100829	306264	-50.1652
-104809	327410	-56.8245
-109664	326007	-54.2594
-134614	317258	-41.5447
-155601	319240	-63.9406
-183941	310197	-68.0304
-186698	314456	-65.0795
-162950	287210	-64.8486
-265446	369931	-45.4128
-271163	343394	-25.989
-97421.9	255622	-57.1448
-80246.3	294412	-56.7442
-74424.1	266027	-48.6953
-70544.7	289430	-55.4148
-68072.2	297639	-58.4604
-73419.6	293235	-56.8849
-152058	322001	-63.2271
-150328	326313	-59.8053
-156923	325756	-60.1295
-166928	307764	-62.6234
-168686	303097	-58.791
-178187	289937	-64.5246
-172218	287297	-61.458
-173792	291806	-61.6965
-180575	281214	-62.4588
-157801	272557	-57.0434
-278773	341406	-17.8513
-100745	244454	-58.6217
-116292	231756	-57.0342
-110573	229389	-56.9517
-63741.8	251906	-60.7233
-58116.2	301086	-57.4828
-62652.4	295033	-59.0454
-56882.9	296729	-58.2666
-80980.4	302014	-58.0768
-76312.7	303568	-57.6906
-87997.8	305029	-56.8886
-102992	298374	-51.7492
-107090	300691	-50.4306
-75999.5	298658	-57.8441
-68203.6	277461	-57.1868
-66631.8	273081	-60.2806
-87537.1	261972	-58.2271
-91267.4	258960	-58.4214
-109940	312761	-46.8502
-110496	319408	-54.8306
-116604	313021	-38.9706
-108028	355294	-66.7432
-107513	361175	-69.8351
-113797	356605	-73.3938
-170253	311481	-67.1731
-163491	316680	-64.4922
-147360	331102	-64.2694
-152757	330274	-61.2912
-159941	320403	-62.9099
-164028	322025	-60.7219
-185549	295652	-61.9337
-165815	295417	-64.7873
-170422	295190	-62.7671
-167977	290483	-62.7983
-157499	278034	-56.9595
-273552	357208	-34.2682
-276359	352076	-28.9121
-275967	346292	-24.5419
-281310	348835	-22.7396
-284061	336122	-9.76915
-281312	331788	-7.04076
-284406	341242	-14.8062
-278514	328042	-5.36169
-267088	317503	-2.72099
-277553	312281	-2.72099
-265271	304856	-2.72099
-102319	237202	-55.3721
-103167	314468	-55.4968
-68290.2	266970	-56.8534
-49263.3	291553	-60.5271
-47165.9	284586	-60.504
-66890.4	281926	-57.1641
-65800	289909	-58.6998
-56374.1	279064	-49.982
-54436.2	284290	-58.8314
-60880.1	284250	-57.212
-112149	298098	-45.1801
-106927	306811	-49.3775
-120362	321460	-45.8226
-127984	326293	-50.9198
-130841	321635	-44.8227
-80977.9	257867	-51.6006
-57767.4	264006	-59.9059
-60308.3	269065	-60.5422
-63369.6	263188	-62.1278
-97466.7	261659	-56.1283
-83912.3	253667	-53.7652
-93864.5	250553	-57.9413
-88533.7	250976	-56.9893
-83712.6	248663	-54.6099
-78763.9	242311	-55.8554
-75030.9	235495	-57.3225
-74975.8	230413	-58.5025
-67517.1	233512	-60.7662
-86510	244508	-57.5861
-94176.9	244821	-58.5319
-98386.7	248724	-58.6026
-83550.1	240190	-57.2859
-122119	305744	-18.0203
-141323	327616	-70.5692
-189975	339310	-70.0384
-184985	338922	-69.1001
-167711	319623	-61.7503
-192213	322894	-61.8055
-111029	224649	-50.1345
-115514	223050	-50.4735
-107683	236888	-52.3456
-98399.1	240148	-57.7229
-54492.6	312888	-16.9032
-61044.3	309586	-42.1213
-62453.6	302385	-57.2447
-67269.6	316767	-36.334
-72426.1	313040	-41.4118
-96687.2	307819	-46.3493
-125648	314146	-31.8027
-54507.2	252768	-61.196
-58050.6	290039	-58.8865
-73845.1	240575	-55.7209
-68666	239954	-58.9351
-60943.4	242701	-62.5781
-67711	246173	-56.2482
-11341.9	227503	-69.4805
-16703.1	222418	-66.512
-9860.79	219630	-64.5952
-48574.5	240560	-61.4432
-53217.4	241222	-67.4776
-53964.8	234732	-62.968
-61562.4	247508	-58.4095
-104298	225414	-47.9158
-102941	220491	-52.5336
-99851.5	223768	-50.6672
-129728	316861	-37.5986
-154348	352735	-68.3415
-147312	348634	-69.0912
-149051	355212	-67.9964
-142368	336690	-68.5896
-140250	332193	-72.4632
-143887	353059	-69.0357
-156227	333134	-63.0372
-160715	333434	-65.1784
-167009	374357	-70.4733
-164448	365874	-70.5451
-161702	374298	-70.1629
-147337	336562	-64.5457
-172039	339716	-59.4788
-169381	331897	-58.5188
-167010	339239	-69.4944
-271898	319050	-2.72099
-277881	320300	-2.72099
-130603	214498	-45.2101
-128109	219743	-45.0796
-96175.7	229989	-52.4144
-94296.6	224682	-55.5684
-90176	231702	-56.233
-107235	232409	-55.245
-99748.6	233169	-53.8414
-89596.9	236468	-53.9671
-94175.8	234347	-53.3605
-93607.2	239109	-56.6231
-55499.5	304781	-56.8264
-51333.3	297753	-59.8013
-120799	316209	-38.1398
-56964.4	257760	-63.7267
-61387.3	276627	-59.3434
-36644.6	291552	-56.9816
-38365.3	285839	-60.4455
-33191.3	287397	-57.7563
-51209.5	270467	-60.5842
-52746.4	261390	-61.9634
-50297.9	265644	-61.7335
-53998.5	292779	-60.2088
-55316.2	222720	-59.4131
-55847.7	216425	-58.6192
-55446.6	153498	-55.4596
-53943.1	158147	-57.2996
-61512.6	158350	-59.3573
-50915.6	287257	-62.0334
-50226.7	277985	-30.1605
-56332.8	273490	-63.2111
-50366.3	303182	-56.7782
-46112.3	299895	-52.416
-68541.2	303893	-56.2288
-67582.1	310412	-50.9998
-73564.1	307648	-54.925
-93065.5	324672	-2.72099
140552	814779	-66.5735
-84978.6	235154	-53.1767
-79956.5	233921	-56.0477
-141120	208060	-48.7137
-135609	210866	-47.1958
-140139	212948	-46.1251
-97319.5	219834	-55.0062
-45458.4	264824	-58.7685
-62875.7	321368	-35.3387
-58200.9	319465	-30.8995
-57987.4	326683	-39.6586
-61403.1	315564	-33.5062
-117635	209206	-52.3616
-107273	221722	-50.9146
-39279.2	309766	-19.2356
-97375.4	385041	-72.5434
-100659	389723	-68.8095
-105302	382524	-73.2061
-53184.4	320024	-23.8251
-62709.4	326121	-40.118
-48650.1	313818	-39.3484
-73913.6	321481	-2.72099
-42244.9	281556	-58.3954
-46855.5	273721	-55.7783
-40466.7	276840	-63.8332
-36645.4	280125	-62.8194
-109420	337155	-60.0021
-106850	332034	-56.29
-100690	216591	-52.7658
-136358	216574	-44.2951
-78291.5	340558	-42.3444
158190	794089	-71.7205
162625	786925	-70.4725
165812	791244	-59.2268
-24553.7	290523	-9.96931
-20235.5	294435	-43.8279
-29459.5	278645	-66.7843
-32397.5	282564	-61.5014
-33567.7	276885	-66.6305
-51065.2	359781	-67.2767
-46727.4	361766	-64.7358
-54133.1	363434	-69.4461
-174276	348985	-60.8369
-171983	353694	-67.1416
-179609	350217	-62.2447
-95621.9	340692	-2.72099
130574	818021	-60.4404
132151	826296	-53.3732
126841	826849	-46.7033
-102206	356273	-60.2738
-105799	344743	-54.0984
-106516	349879	-64.8117
-80242.2	125550	-59.9282
-88945.7	124853	-56.0464
-81513	120272	-60.0351
-72038.4	330118	-2.72099
-67275	342300	-34.0345
-65678.6	348777	-57.9963
-70130.4	349226	-58.3984
-33345.1	272421	-68.061
-32656.4	294149	-45.8915
-24612.9	332446	-28.4988
-25930.7	326205	-52.9876
-49767.8	225742	-60.3911
-48620	220071	-55.7173
-44284.2	222020	-59.391
-47696.5	260124	-57.0224
-41713.7	271958	-65.2828
-3622.3	204901	-47.0179
-4185.16	211954	-56.9843
-8080.7	208094	-48.0316
-28017.5	285838	-53.8974
-29425.6	290502	-40.6344
-15966.3	295930	-63.1749
-16843.6	291246	-61.1558
-12527.4	292992	-67.2137
-15155.7	300380	-65.5142
-57842.4	365994	-56.267
-59228.8	356487	-67.3472
-139685	202797	-55.649
-146914	203394	-52.6126
-142144	197929	-56.1503
-153381	208123	-57.7968
-153170	201626	-52.5589
-146442	198992	-54.1664
-136902	198336	-55.7563
-136622	193333	-50.3183
-75591.7	122748	-65.1731
-111631	203607	-54.4286
-69802.7	165271	-56.1555
-70424.4	170168	-53.1049
-74546.7	163909	-50.3827
-72972.4	345770	-55.3021
-70609.2	336522	-39.1721
-14951.7	311516	-63.4982
-19965.9	310619	-64.0921
-15767.8	306488	-66.9189
356023	584054	-132.982
361224	583817	-141.81
-10382.1	308872	-66.1709
-10710.4	303469	-65.4016
-182237	120306	-10.3706
-182625	128586	-16.7439
-186037	124277	-11.0641
-126555	108569	-42.7845
-128117	114735	-44.5634
-132664	110289	-39.8104
-108404	211156	-53.029
-17063.7	286595	-64.2171
-9747.13	298142	-64.8779
-68129.9	359305	-66.2108
-62128.4	364600	-58.9414
-66626.8	367166	-60.2395
-64245.2	330621	-47.1956
-53897.1	324571	-31.1747
-48692.9	377944	-63.0432
-52761.7	379871	-73.1679
-52356.4	373931	-58.484
-146804	210647	-54.2924
-21560.1	278591	-65.0531
-22443.5	284810	-66.1568
-9807.56	213733	-58.3863
20266.9	301665	-59.2035
25244.8	298248	-54.4055
28114.4	304056	-52.723
-8853.87	285580	-64.5947
-12685.6	288297	-67.2679
-13664.6	278850	-64.7519
-21225.2	317118	-61.2762
22985.6	307056	-55.8953
225372	732463	-116.712
-128970	193907	-53.4491
-139545	189262	-51.2595
-4527.16	292200	-64.1927
-1702.46	296052	-65.3478
-29470.3	315914	-53.7966
-61000	351829	-64.1101
-53602.9	351035	-39.6296
-88365.4	112535	-52.6934
-87799.2	118393	-56.2771
-94250.9	112453	-53.821
-76661.3	113152	-56.0494
-21796.6	218266	-67.454
-17220.7	213550	-63.7208
-14577.5	217845	-64.8413
-3021.61	286492	-64.4049
377916	596281	-142.194
380850	591550	-140.986
-28483.7	320360	-57.0287
-124154	193388	-56.4959
-119923	195850	-55.0793
-129865	185894	-48.4401
1215.4	301091	-67.0133
6062.38	303766	-67.2014
2240.2	306738	-67.2965
-4232.42	300104	-61.1741
