borneoArea,borneoStream,borneoX,borneoY,mekongArea,mekongStream,mekongX,mekongY,johoreArea,johoreStream,johoreX,johoreY,siamArea,siamStream,siamX,siamY,singapArea,singapStream,singapX,singapY,sundaArea,sundaStream,sundaX,sundaY
776151575378.195,2114162.4861466177,359262.02212079254,615601.2127424038,1491798886662.0522,3883403.764589838,345428.7763169957,669351.2372615718,1491798886662.0522,3883403.764589838,345428.7763169957,669351.2372615718,776151575378.195,2114162.4861466177,359262.02212079254,615601.2127424038,250718327706.19034,1273751.3177390988,-999137.0863849539,671582.8857136271,783736132536.4417,1835599.1789663248,1120304.6538879168,-681882.889503262
780941907388.126,2127327.026094878,353095.96053236735,621946.3401187039,1492598594759.1155,3889041.169265429,351052.22875523445,669747.6135363922,1492598594759.1155,3889041.169265429,351052.22875523445,669747.6135363922,780941907388.126,2127327.026094878,353095.96053236735,621946.3401187039,251202802544.46564,1273751.3177390988,-999137.0863849539,671582.8857136271,783970620423.1044,1835599.1789663248,1120304.6538879168,-681882.889503262
779093575456.7493,2115408.0458483147,359262.02212079254,615601.2127424038,1491826710708.7068,3889041.169265429,351052.22875523445,669747.6135363922,1491826710708.7068,3889041.169265429,351052.22875523445,669747.6135363922,779093575456.7493,2115408.0458483147,359262.02212079254,615601.2127424038,250870107949.1849,1273751.3177390988,-999137.0863849539,671582.8857136271,783783703252.7173,1835599.1789663248,1120304.6538879168,-681882.889503262
776239901095.3663,2115408.0458483147,359262.02212079254,615601.2127424038,1492360930159.9893,3889041.169265429,351052.22875523445,669747.6135363922,1492360930159.9893,3889041.169265429,351052.22875523445,669747.6135363922,776239901095.3663,2115408.0458483147,359262.02212079254,615601.2127424038,250571266576.8285,1273751.3177390988,-999137.0863849539,671582.8857136271,784067719816.7961,1835599.1789663248,1120304.6538879168,-681882.889503262
776318081314.5432,2130818.063701905,362657.01334892184,628267.7719096068,1491995475972.7083,3889041.169265429,351052.22875523445,669747.6135363922,1491995475972.7083,3889041.169265429,351052.22875523445,669747.6135363922,776318081314.5432,2130818.063701905,362657.01334892184,628267.7719096068,250897871935.37103,1273751.3177390988,-999137.0863849539,671582.8857136271,783918166254.9928,1835599.1789663248,1120304.6538879168,-681882.889503262
776711003820.0713,2138310.6412159023,369364.29371995456,631607.0993609995,1492483053009.8667,3894541.900637816,354433.9193184334,674086.0711616247,1492483053009.8667,3894541.900637816,354433.9193184334,674086.0711616247,776711003820.0713,2138310.6412159023,369364.29371995456,631607.0993609995,250546962768.26562,1273751.3177390988,-999137.0863849539,671582.8857136271,783968637503.6787,1835120.7425726876,1120304.6538879168,-681882.889503262
776602979974.7842,2138310.6412159023,369364.29371995456,631607.0993609995,1492556117096.325,3894541.900637816,354433.9193184334,674086.0711616247,1492556117096.325,3894541.900637816,354433.9193184334,674086.0711616247,776602979974.7842,2138310.6412159023,369364.29371995456,631607.0993609995,251078654003.70978,1273751.3177390988,-999137.0863849539,671582.8857136271,783865873816.9031,1835120.7425726876,1120304.6538879168,-681882.889503262
777002816032.8588,2136490.5369432946,373668.9596783235,634319.4297429051,1492144757814.892,3906176.3936368614,365837.51417619636,672550.9994115292,1492144757814.892,3906176.3936368614,365837.51417619636,672550.9994115292,777002816032.8588,2136490.5369432946,373668.9596783235,634319.4297429051,251029061546.0138,1273751.3177390988,-999137.0863849539,671582.8857136271,783918166254.9928,1835120.7425726876,1120304.6538879168,-681882.889503262
776467785793.416,2143894.8831242463,379692.09592968546,638625.9564251525,1493078774050.8052,3913286.289953833,369377.98497001984,678716.6860883046,1493078774050.8052,3913286.289953833,369377.98497001984,678716.6860883046,776467785793.416,2143894.8831242463,379692.09592968546,638625.9564251525,250313811160.62646,1273751.3177390988,-999137.0863849539,671582.8857136271,783876882856.435,1835120.7425726876,1120304.6538879168,-681882.889503262
776838830578.5676,2150516.0117479074,382947.36306220957,644391.5943037373,1492460374705.144,3913286.289953833,369377.98497001984,678716.6860883046,1492460374705.144,3913286.289953833,369377.98497001984,678716.6860883046,776838830578.5676,2150516.0117479074,382947.36306220957,644391.5943037373,250678920846.19043,1279953.35466563,-1004049.5237815417,675368.809757062,783833059147.8287,1835120.7425726876,1120304.6538879168,-681882.889503262
776541486010.2175,2150516.0117479074,382947.36306220957,644391.5943037373,1493405928987.4707,3908684.3590972633,369377.98497001984,678716.6860883046,1493405928987.4707,3908684.3590972633,369377.98497001984,678716.6860883046,776541486010.2175,2150516.0117479074,382947.36306220957,644391.5943037373,250389094827.71423,1279953.35466563,-1004049.5237815417,675368.809757062,783964428539.459,1835120.7425726876,1120304.6538879168,-681882.889503262
776653625469.348,2150516.0117479074,382947.36306220957,644391.5943037373,1492169665141.4292,3908684.3590972633,369377.98497001984,678716.6860883046,1492169665141.4292,3908684.3590972633,369377.98497001984,678716.6860883046,776653625469.348,2150516.0117479074,382947.36306220957,644391.5943037373,250588575515.12195,1279953.35466563,-1004049.5237815417,675368.809757062,783952554572.6177,1835120.7425726876,1120304.6538879168,-681882.889503262
776706449411.4518,2143894.8831242463,379692.09592968546,638625.9564251525,1492864549149.224,3901574.4627802917,365837.51417619636,672550.9994115292,1492864549149.224,3901574.4627802917,365837.51417619636,672550.9994115292,776706449411.4518,2143894.8831242463,379692.09592968546,638625.9564251525,250685802066.12012,1273751.3177390988,-999137.0863849539,671582.8857136271,783692287191.7982,1835120.7425726876,1120304.6538879168,-681882.889503262
776444869578.6389,2101744.2201547395,362774.83332617447,609830.5048328217,1492199492865.206,3872820.272766967,339876.5983934287,671576.6342820247,1492199492865.206,3872820.272766967,339876.5983934287,671576.6342820247,776444869578.6389,2101744.2201547395,362774.83332617447,609830.5048328217,250404399721.8355,1273751.3177390988,-999137.0863849539,671582.8857136271,783534973745.0742,1829808.958327035,1118982.0193552643,-676738.4080167179
634257005630.0255,2036595.7019310743,368218.47524991224,551645.2300828618,1492284763949.2373,3848067.0333477748,316727.9848449056,667979.5718243957,1492284763949.2373,3848067.0333477748,316727.9848449056,667979.5718243957,634257005630.0255,2036595.7019310743,368218.47524991224,551645.2300828618,250526112778.16348,1273751.3177390988,-999137.0863849539,671582.8857136271,783676846323.2045,1829808.958327035,1118982.0193552643,-676738.4080167179
634341052567.772,2019684.2076476165,382804.8714822609,544321.1675199668,1492241376737.0728,3828540.837015255,303944.4521617038,649868.8521143058,1492241376737.0728,3828540.837015255,303944.4521617038,649868.8521143058,634341052567.772,2019684.2076476165,382804.8714822609,544321.1675199668,250592051501.4245,1273751.3177390988,-999137.0863849539,671582.8857136271,784170338028.6294,1824353.9729405404,1113572.1341778701,-676038.4023493954
634641114829.7966,2007416.2539694468,379820.1036593391,532481.1240293703,1481167059282.7134,3714963.505550238,297888.2763094221,600438.1432858591,1481167059282.7134,3714963.505550238,297888.2763094221,600438.1432858591,634641114829.7966,2007416.2539694468,379820.1036593391,532481.1240293703,250615151330.84595,1265832.370584822,-994966.4867664714,664851.1828937946,783294958620.8374,1818898.9875540454,1108137.2806635564,-676506.6254210464
634185056613.581,1994882.584367156,369254.2535347113,525777.9348418997,1479059193978.0637,3686526.9073243947,299976.0216090494,573170.0865347806,1479059193978.0637,3686526.9073243947,299976.0216090494,573170.0865347806,634185056613.581,1994882.584367156,369254.2535347113,525777.9348418997,250271347096.2792,1258546.745881316,-993450.1661527366,657725.0970736055,783488194399.1473,1818898.9875540454,1108137.2806635564,-676506.6254210464
623191781479.4541,1855064.127568318,289602.45510862354,464012.11234644055,1471522567062.454,3578160.6113477857,238599.2745407185,539847.6646664942,1471522567062.454,3578160.6113477857,238599.2745407185,539847.6646664942,623191781479.4541,1855064.127568318,289602.45510862354,464012.11234644055,249721454261.52768,1247863.072501164,-984546.950348441,651993.4478121358,783874205807.7035,1803614.7179322317,1103902.3631227803,-666556.0900820905
614564127955.8188,1795072.160511983,258715.34415882154,427253.0681198303,1335184945005.893,3247784.2865056884,-25303.859515461274,503980.60992135986,1335184945005.893,3247784.2865056884,-25303.859515461274,503980.60992135986,614564127955.8188,1795072.160511983,258715.34415882154,427253.0681198303,244799149392.1641,1132014.039602804,-911458.719229306,607241.1459072509,730491269364.3523,1705463.7748475103,1044333.3220468938,-685430.0007627796
597522717491.3235,1651917.5474362797,177813.49315758434,322038.3699323804,1332091661396.3506,3212224.100013374,-53744.43053425749,491521.82078522316,1332091661396.3506,3212224.100013374,-53744.43053425749,491521.82078522316,597522717491.3235,1651917.5474362797,177813.49315758434,322038.3699323804,239889910117.2431,1086750.2009936464,-881051.0065280515,584984.7071753794,728668635632.7233,1666247.444489969,1010776.7242872987,-673806.708166388
533031087477.9953,1537424.790342004,97932.04645934787,290403.2434895466,1170603847238.401,3061643.749032942,-163940.9911395381,494217.00995683216,1170603847238.401,3061643.749032942,-163940.9911395381,494217.00995683216,533031087477.9953,1537424.790342004,97932.04645934787,290403.2434895466,209591760179.62424,950714.4512397589,-806489.1599921848,500907.0373421843,698171467685.5381,1362268.9016106331,825660.5247217679,-703663.18290057
531368862254.4614,1492078.4195347843,64326.00747723711,282247.89855292987,1169566113498.6968,3018341.287295254,-192808.6858341161,480566.55229446193,1169566113498.6968,3018341.287295254,-192808.6858341161,480566.55229446193,531368862254.4614,1492078.4195347843,64326.00747723711,282247.89855292987,205277727226.6026,886967.4771123357,-762301.1285079032,471161.7627940768,636947553110.355,1245732.598253098,801476.1622142514,-621748.4498954818
515181109492.27026,1459939.8739345954,35166.789524337,273876.29002815974,1169341549610.4128,3000980.1813552473,-207998.9512088976,481544.06471697154,1169341549610.4128,3000980.1813552473,-207998.9512088976,481544.06471697154,515181109492.27026,1459939.8739345954,35166.789524337,273876.29002815974,177347752023.86316,834254.3230747477,-738459.83342686,432097.3605818901,368010623366.10876,1225664.1626468296,794809.8875414873,-605103.3561544684
515159985453.79785,1439351.1985240472,25291.631234941076,262146.7411924173,1162197448054.4873,2948866.0438254112,-244980.22570101073,499498.65590205754,1162197448054.4873,2948866.0438254112,-244980.22570101073,499498.65590205754,515159985453.79785,1439351.1985240472,25291.631234941076,262146.7411924173,177078215326.16827,827973.7249599517,-733459.1748954842,428297.4491444803,368246722479.2023,1219185.2116793562,792158.5986500498,-599191.7173924106
515573221519.41724,1439351.1985240472,25291.631234941076,262146.7411924173,1167181972785.3848,2948866.0438254112,-244980.22570101073,499498.65590205754,1167181972785.3848,2948866.0438254112,-244980.22570101073,499498.65590205754,515573221519.41724,1439351.1985240472,25291.631234941076,262146.7411924173,177482970755.38016,827973.7249599517,-733459.1748954842,428297.4491444803,637125500023.1287,1219185.2116793562,792158.5986500498,-599191.7173924106
515905663138.95337,1479371.1531556789,52133.42213405046,282434.3705807504,1169581582455.3376,3021585.2312498027,-192808.6858341161,480566.55229446193,1169581582455.3376,3021585.2312498027,-192808.6858341161,480566.55229446193,515905663138.95337,1479371.1531556789,52133.42213405046,282434.3705807504,177326288902.9186,845796.8120071591,-743370.0238169192,442239.65195391077,636680095136.5103,1245732.598253098,801476.1622142514,-621748.4498954818
531945417407.55316,1525411.5901859342,85514.11324352576,295506.953600798,1169572133579.1316,3042952.755001625,-175245.74896994312,484408.3034728081,1169572133579.1316,3042952.755001625,-175245.74896994312,484408.3034728081,531945417407.55316,1525411.5901859342,85514.11324352576,295506.953600798,206195764140.63428,893156.0315090962,-773244.5093356075,469298.3769170227,640216042770.4362,1284920.9962478385,834676.788011027,-631685.7110098436
585550040611.1777,1597007.9276729045,139575.19159640992,307978.6663478682,1170207683564.8054,3115101.4323946377,-115293.97352839068,494999.32763562066,1170207683564.8054,3115101.4323946377,-115293.97352839068,494999.32763562066,585550040611.1777,1597007.9276729045,139575.19159640992,307978.6663478682,237151785363.97473,1044665.8774807975,-863657.4590176779,568042.8637541939,720331071919.2214,1553712.6753126788,942513.3373504373,-707562.3151752955
612525043019.8334,1776920.2068699268,231465.1229425443,414458.25881643465,1290859194095.35,3300492.366246241,25600.868292838775,500664.27428153245,1290859194095.35,3300492.366246241,25600.868292838775,500664.27428153245,612525043019.8334,1776920.2068699268,231465.1229425443,414458.25881643465,242644425359.676,1093984.0432538951,-903284.6637958684,591963.9917051878,730177111754.4962,1671623.0247720592,1035176.6777037899,-686495.4092074082
613335908752.5873,1821850.9566744152,265231.50217178947,437311.20713924663,1417232958543.8953,3482061.5991888847,167329.0624809572,564226.2804146914,1417232958543.8953,3482061.5991888847,167329.0624809572,564226.2804146914,613335908752.5873,1821850.9566744152,265231.50217178947,437311.20713924663,243252565801.72644,1141630.632179795,-935770.0676613313,618778.937016775,782359068061.7294,1739769.9748798073,1099061.9788707737,-669348.6080155204
626594117387.0657,1910300.2582354746,293360.13598213514,504990.21735768724,1478310862375.6882,3626943.826299766,283793.30138202186,536964.834303096,1478310862375.6882,3626943.826299766,283793.30138202186,536964.834303096,626594117387.0657,1910300.2582354746,293360.13598213514,504990.21735768724,244003806120.34488,1214063.1709694911,-993122.8683825472,650446.827808872,782306253697.6349,1750547.5493388693,1109090.8347920552,-666456.9122912083
631553653138.9456,1999220.699229917,333869.77473527536,568379.0342345913,1479728950246.7603,3691311.7009644145,301891.48613401817,584556.0726212404,1479728950246.7603,3691311.7009644145,301891.48613401817,584556.0726212404,631553653138.9456,1999220.699229917,333869.77473527536,568379.0342345913,243990051814.96655,1226251.147204308,-1005146.3146827228,652311.1620542222,782794403272.2246,1760642.3994847615,1108137.2806635564,-676506.6254210464
631818951079.6886,2011661.1792147858,340510.6343340288,577953.716416838,1479845555588.0986,3700845.9287911924,302009.97357232973,593713.3929890705,1479845555588.0986,3700845.9287911924,302009.97357232973,593713.3929890705,631818951079.6886,2011661.1792147858,340510.6343340288,577953.716416838,243914428671.07593,1231275.2281514697,-1004791.9117277011,657322.7274692504,782637496930.335,1790933.5646704617,1112024.846121756,-681269.3454037863
631597568021.2434,2017322.8495609518,344741.80090534943,581715.5963397481,1480897229220.8594,3717939.995691224,310383.6435101121,607225.4932306138,1480897229220.8594,3717939.995691224,310383.6435101121,607225.4932306138,631597568021.2434,2017322.8495609518,344741.80090534943,581715.5963397481,244087345873.76358,1231275.2281514697,-1004791.9117277011,657322.7274692504,782573135610.0206,1790933.5646704617,1112024.846121756,-681269.3454037863
631629098657.4242,2017322.8495609518,344741.80090534943,581715.5963397481,1481441008672.1455,3743019.094747331,304958.9771304688,630958.8158731322,1481441008672.1455,3743019.094747331,304958.9771304688,630958.8158731322,631629098657.4242,2017322.8495609518,344741.80090534943,581715.5963397481,244138714605.53662,1238818.567700178,-1012028.1616746647,659453.1401645221,782573135610.0206,1790933.5646704617,1112024.846121756,-681269.3454037863
631469113586.6031,2024760.5113858785,352100.0047326942,580631.3224549664,1481840111230.1992,3765079.462642204,309676.3244765722,649240.3029951302,1481840111230.1992,3765079.462642204,309676.3244765722,649240.3029951302,631469113586.6031,2024760.5113858785,352100.0047326942,580631.3224549664,244393552455.3276,1238818.567700178,-1012028.1616746647,659453.1401645221,782859866452.6439,1790933.5646704617,1112024.846121756,-681269.3454037863
631128173058.2401,2024760.5113858785,352100.0047326942,580631.3224549664,1481337136660.0583,3771569.1421405068,315937.36973756185,647532.8920221875,1481337136660.0583,3771569.1421405068,315937.36973756185,647532.8920221875,631128173058.2401,2024760.5113858785,352100.0047326942,580631.3224549664,243848478680.57596,1238818.567700178,-1012028.1616746647,659453.1401645221,783333690599.9849,1790933.5646704617,1112024.846121756,-681269.3454037863
631730574397.2145,2031192.274474531,352100.0047326942,580631.3224549664,1481553311477.2986,3765079.462642204,309676.3244765722,649240.3029951302,1481553311477.2986,3765079.462642204,309676.3244765722,649240.3029951302,631730574397.2145,2031192.274474531,352100.0047326942,580631.3224549664,244332954527.1786,1238818.567700178,-1012028.1616746647,659453.1401645221,782839346603.1082,1790933.5646704617,1112024.846121756,-681269.3454037863
631359813496.2944,2022509.0529479072,344741.80090534943,581715.5963397481,1482472123457.0034,3756455.1170752803,302759.8142470125,644088.4855777402,1482472123457.0034,3756455.1170752803,302759.8142470125,644088.4855777402,631359813496.2944,2022509.0529479072,344741.80090534943,581715.5963397481,244026316465.3565,1238818.567700178,-1012028.1616746647,659453.1401645221,783174510567.7698,1790933.5646704617,1112024.846121756,-681269.3454037863
631495448322.6189,2019112.8457472627,340510.6343340288,577953.716416838,1481761776010.9954,3713336.6488058716,310743.93293497403,602636.2673615575,1481761776010.9954,3713336.6488058716,310743.93293497403,602636.2673615575,631495448322.6189,2019112.8457472627,340510.6343340288,577953.716416838,243775108467.87708,1231275.2281514697,-1004791.9117277011,657322.7274692504,782620243411.8339,1790933.5646704617,1112024.846121756,-681269.3454037863
631526409412.9229,1992962.3642747034,336884.8728121434,555220.6189459148,1479098452638.6145,3664231.153005679,300010.789722616,561130.5049200364,1479098452638.6145,3664231.153005679,300010.789722616,561130.5049200364,631526409412.9229,1992962.3642747034,336884.8728121434,555220.6189459148,243961997947.22473,1226251.147204308,-1005146.3146827228,652311.1620542222,782768030306.0525,1760642.3994847615,1108137.2806635564,-676506.6254210464
623024589923.9899,1841029.5480668675,279031.72257600917,441429.0288169248,1471687112436.8208,3547138.8479511226,231406.34191800072,549214.0345122797,1471687112436.8208,3547138.8479511226,231406.34191800072,549214.0345122797,623024589923.9899,1841029.5480668675,279031.72257600917,441429.0288169248,243343640470.69708,1170576.8894781787,-956578.7203874527,637346.6643618469,782411652384.376,1748155.5294715995,1103902.3631227803,-666556.0900820905
612012348265.9049,1801248.266967582,270812.3608920992,407991.3250220041,1293174415065.4404,3298163.011231018,35810.4555580973,505371.4090267177,1293174415065.4404,3298163.011231018,35810.4555580973,505371.4090267177,612012348265.9049,1801248.266967582,270812.3608920992,407991.3250220041,243340565790.5697,1099814.528823698,-908487.1588373377,594596.216491023,729664787598.6404,1654786.8194178343,1038406.9533424495,-690119.8069405792
586040527702.3246,1612866.508350897,155101.61005834196,312864.82997043355,1170714063440.4338,3111765.1659857444,-105976.13240896506,490909.8844767782,1170714063440.4338,3111765.1659857444,-105976.13240896506,490909.8844767782,586040527702.3246,1612866.508350897,155101.61005834196,312864.82997043355,236963670760.39603,1049335.1928469304,-868279.8292117203,568703.3179748879,720041764931.3816,1537398.520306575,945269.2135439743,-699866.4309010531
532524370080.2321,1539539.7821234013,98038.79397717585,298411.07893607527,1169787174347.3325,3033924.3145595416,-170292.55857238086,485152.41062218806,1169787174347.3325,3033924.3145595416,-170292.55857238086,485152.41062218806,532524370080.2321,1539539.7821234013,98038.79397717585,298411.07893607527,207527965744.1922,918685.4115871359,-783875.5900176811,491186.48663221323,644066584739.5167,1305739.9878130113,807651.6695844722,-665020.0682827447
515146283181.8457,1459520.883694644,35166.789524337,273876.29002815974,1169278011835.1733,3001686.0493257875,-196992.74755620703,484672.1973331827,1169278011835.1733,3001686.0493257875,-196992.74755620703,484672.1973331827,515146283181.8457,1459520.883694644,35166.789524337,273876.29002815974,177460525273.06046,834254.3230747477,-738459.83342686,432097.3605818901,637005607067.7386,1219185.2116793562,792158.5986500498,-599191.7173924106
514712449823.5249,1375973.6390473056,-6325.19781593927,229410.9153839749,1154849206902.3562,2891154.655065205,-274676.75551912433,533659.2586512367,1154849206902.3562,2891154.655065205,-274676.75551912433,533659.2586512367,514712449823.5249,1375973.6390473056,-6325.19781593927,229410.9153839749,177086631966.86774,818417.6579372215,-724617.3272402261,424672.5150783047,636386899034.1952,1213411.1880303293,792100.478667777,-593417.9862619212
512539867539.203,1342704.2256850256,-34265.62886207723,224501.97586380824,1153822260691.2795,2854006.4226912204,-297757.0886759736,559867.6318033729,1153822260691.2795,2854006.4226912204,-297757.0886759736,559867.6318033729,512539867539.203,1342704.2256850256,-34265.62886207723,224501.97586380824,176881692455.4464,818417.6579372215,-724617.3272402261,424672.5150783047,497382937827.6552,1213411.1880303293,792100.478667777,-593417.9862619212
512622340765.72,1342704.2256850256,-34265.62886207723,224501.97586380824,1153781160685.7925,2854006.4226912204,-297757.0886759736,559867.6318033729,1153781160685.7925,2854006.4226912204,-297757.0886759736,559867.6318033729,512622340765.72,1342704.2256850256,-34265.62886207723,224501.97586380824,176493498932.48917,818417.6579372215,-724617.3272402261,424672.5150783047,496379594593.94507,1207601.239540712,790955.4524594424,-587721.986223804
512786716171.4463,1342704.2256850256,-34265.62886207723,224501.97586380824,1153768660554.497,2854006.4226912204,-297757.0886759736,559867.6318033729,1153768660554.497,2854006.4226912204,-297757.0886759736,559867.6318033729,512786716171.4463,1342704.2256850256,-34265.62886207723,224501.97586380824,176545660062.1707,818417.6579372215,-724617.3272402261,424672.5150783047,637141088212.8279,1213411.1880303293,792100.478667777,-593417.9862619212
512161828095.12994,1342704.2256850256,-34265.62886207723,224501.97586380824,1153550534748.8472,2854006.4226912204,-297757.0886759736,559867.6318033729,1153550534748.8472,2854006.4226912204,-297757.0886759736,559867.6318033729,512161828095.12994,1342704.2256850256,-34265.62886207723,224501.97586380824,176395693720.89264,818417.6579372215,-724617.3272402261,424672.5150783047,637003915457.4995,1213411.1880303293,792100.478667777,-593417.9862619212
512216537148.7987,1348982.017319602,-28683.73214843865,221629.15549256557,1159323470753.4587,2910124.160677055,-265484.0365838797,520258.0589854766,1159323470753.4587,2910124.160677055,-265484.0365838797,520258.0589854766,512216537148.7987,1348982.017319602,-28683.73214843865,221629.15549256557,176769393895.21985,818417.6579372215,-724617.3272402261,424672.5150783047,637092599960.2214,1213411.1880303293,792100.478667777,-593417.9862619212
515607689437.787,1440164.894101405,25291.631234941076,262146.7411924173,1168004208931.538,3007521.857289415,-202448.18126873072,482527.2179191792,1168004208931.538,3007521.857289415,-202448.18126873072,482527.2179191792,515607689437.787,1440164.894101405,25291.631234941076,262146.7411924173,176674818467.8902,834254.3230747477,-738459.83342686,432097.3605818901,637194544392.0979,1237909.9254943617,801640.784064243,-613927.50949571
517177226591.05865,1469234.4363254192,41482.15856686943,281238.0526527075,1167709981250.5845,3014655.9189934507,-197867.03169015894,477058.40589683363,1167709981250.5845,3014655.9189934507,-197867.03169015894,477058.40589683363,517177226591.05865,1469234.4363254192,41482.15856686943,281238.0526527075,176456317416.4192,842818.4828808263,-738214.1785866516,440657.99647436524,637301310905.2275,1237909.9254943617,801640.784064243,-613927.50949571
517285717726.8701,1474073.8662207033,46321.54577612617,281258.37875049247,1167522863289.7622,3027659.8234263677,-186586.67694489838,477705.94914676587,1167522863289.7622,3027659.8234263677,-186586.67694489838,477705.94914676587,517285717726.8701,1474073.8662207033,46321.54577612617,281258.37875049247,178213583117.1512,859144.9931297213,-742541.0998923872,455895.7839409701,637103460897.6946,1245732.598253098,801476.1622142514,-621748.4498954818
516759854785.2123,1501281.3219148354,71410.39978175679,288925.9726222034,1168186399006.4436,3038387.158389345,-179058.72851587503,473083.42505946074,1168186399006.4436,3038387.158389345,-179058.72851587503,473083.42505946074,516759854785.2123,1501281.3219148354,71410.39978175679,288925.9726222034,205845784191.781,896254.88937799,-772066.2539352354,475208.9342084648,637333183224.2526,1245732.598253098,801476.1622142514,-621748.4498954818
517076123675.9514,1508121.0577191901,74215.63041286868,295620.7306381857,1162750036988.576,3043900.275776173,-173678.98975675082,474288.7773749795,1162750036988.576,3043900.275776173,-173678.98975675082,474288.7773749795,517076123675.9514,1508121.0577191901,74215.63041286868,295620.7306381857,205654182546.56534,903164.5878942857,-772463.177338883,482107.22279316,637008021125.834,1253430.7532904153,807036.8750606617,-627071.9885323601
516609980384.73553,1501281.3219148354,71410.39978175679,288925.9726222034,1163295794195.8474,3043900.275776173,-173678.98975675082,474288.7773749795,1163295794195.8474,3043900.275776173,-173678.98975675082,474288.7773749795,516609980384.73553,1501281.3219148354,71410.39978175679,288925.9726222034,205763093122.3354,896254.88937799,-772066.2539352354,475208.9342084648,637393185369.7214,1253430.7532904153,807036.8750606617,-627071.9885323601
516802140431.2617,1491279.3562400015,62665.51433020758,288476.9470041504,1163076805446.165,3038387.158389345,-179058.72851587503,473083.42505946074,1163076805446.165,3038387.158389345,-179058.72851587503,473083.42505946074,516802140431.2617,1491279.3562400015,62665.51433020758,288476.9470041504,185821328266.73126,875844.0426161023,-755621.4085713321,465819.34263083345,636897562836.8528,1245732.598253098,801476.1622142514,-621748.4498954818
516757082372.16785,1469234.4363254192,41482.15856686943,281238.0526527075,1162339220238.6272,3022831.503962838,-192808.6858341161,480566.55229446193,1162339220238.6272,3022831.503962838,-192808.6858341161,480566.55229446193,516757082372.16785,1469234.4363254192,41482.15856686943,281238.0526527075,183898484487.90417,842818.4828808263,-738214.1785866516,440657.99647436524,637059472932.478,1237909.9254943617,801640.784064243,-613927.50949571
515094855168.2019,1391355.0627281019,-12925.124955030598,253471.82503865875,1162167780757.855,2956863.6303264033,-243210.15724235872,491856.38032814313,1162167780757.855,2956863.6303264033,-243210.15724235872,491856.38032814313,515094855168.2019,1391355.0627281019,-12925.124955030598,253471.82503865875,176546053957.62732,818417.6579372215,-724617.3272402261,424672.5150783047,636732859084.1206,1213411.1880303293,792100.478667777,-593417.9862619212
514120186668.5864,1371360.0940452944,-20702.76503852656,245648.42016313187,1153726923095.6685,2854881.90568522,-297757.0886759736,559867.6318033729,1153726923095.6685,2854881.90568522,-297757.0886759736,559867.6318033729,514120186668.5864,1371360.0940452944,-20702.76503852656,245648.42016313187,176876609274.8547,810261.9706939645,-718613.1465009752,419152.99987674656,636449178431.6968,1207601.239540712,790955.4524594424,-587721.986223804
513899043000.3763,1368232.695001144,-27001.843329981526,240343.4618445447,1153777058902.7966,2885215.3009252753,-297757.0886759736,559867.6318033729,1153777058902.7966,2885215.3009252753,-297757.0886759736,559867.6318033729,513899043000.3763,1368232.695001144,-27001.843329981526,240343.4618445447,176778604243.75073,810261.9706939645,-718613.1465009752,419152.99987674656,637032296548.069,1207601.239540712,790955.4524594424,-587721.986223804
514271096267.7146,1385075.853054076,-17957.326388886933,253351.07416694448,1153577596637.8938,2885215.3009252753,-297757.0886759736,559867.6318033729,1153577596637.8938,2885215.3009252753,-297757.0886759736,559867.6318033729,514271096267.7146,1385075.853054076,-17957.326388886933,253351.07416694448,176358221093.889,818417.6579372215,-724617.3272402261,424672.5150783047,636896251003.165,1207601.239540712,790955.4524594424,-587721.986223804
515076850883.81573,1436306.4938863236,23642.95717265265,268886.668624413,1163147477560.9202,3020169.9928977126,-211163.81066773337,488566.26522314764,1163147477560.9202,3020169.9928977126,-211163.81066773337,488566.26522314764,515076850883.81573,1436306.4938863236,23642.95717265265,268886.668624413,177397497771.30365,834254.3230747477,-738459.83342686,432097.3605818901,638598822979.8239,1237909.9254943617,801640.784064243,-613927.50949571
515341894264.87866,1471710.02832314,52444.82845198868,274391.3062601596,1163313733420.9126,3040333.9805908706,-193705.5607946676,493066.1326134841,1163313733420.9126,3040333.9805908706,-193705.5607946676,493066.1326134841,515341894264.87866,1471710.02832314,52444.82845198868,274391.3062601596,186159085678.30527,868058.7768621249,-748160.3115257192,462071.4639891086,636584275752.2402,1245458.7194502836,806380.3288814559,-619802.9673599611
515887987217.85974,1472955.588024837,52444.82845198868,274391.3062601596,1163597468443.4841,3046271.283311763,-188052.28273026744,494880.5225181327,1163597468443.4841,3046271.283311763,-188052.28273026744,494880.5225181327,515887987217.85974,1472955.588024837,52444.82845198868,274391.3062601596,205633440298.17615,892960.7408955457,-766555.6303001182,477935.5615070049,637357863278.9198,1245458.7194502836,806380.3288814559,-619802.9673599611
515876600124.2683,1472955.588024837,52444.82845198868,274391.3062601596,1163773674083.1653,3062227.497690548,-181543.74735585495,509024.9851431153,1163773674083.1653,3062227.497690548,-181543.74735585495,509024.9851431153,515876600124.2683,1472955.588024837,52444.82845198868,274391.3062601596,207276109968.318,947774.9122742803,-806489.1599921848,500907.0373421843,637388538357.5752,1252757.3303927996,807036.8750606617,-627071.9885323601
